sample_id,split,is_valid,audio_frames,vision_frames,audio_active_mean,vision_active_mean
cUm0TN3vXRc_62_958,train,True,100,50,4.552972316741943,-9169.2861328125
cW-aX4dPVfk_154_92936507967102,test,True,100,50,2.719696044921875,218.4698944091797
cW-aX4dPVfk_33_854535147421004,test,True,100,50,2.5602073669433594,229.4834747314453
cW-aX4dPVfk_74_851360544221,test,True,100,50,2.869703769683838,225.46737670898438
cWN1bibicHc_21_303,train,True,100,50,2.8896005153656006,199.23184204101562
cWN1bibicHc_54_517,train,True,100,50,3.212059259414673,186.89080810546875
cX8FScpsfLE_0_0,test,False,,,,
cX8FScpsfLE_44_71,test,True,100,8,3.838167190551758,247.0715789794922
cXu56oK462o_100_892,train,True,100,50,3.64047908782959,-8083.30419921875
cXu56oK462o_148_544,train,True,100,50,3.4981987476348877,-8083.30517578125
cY8DcaHXNNs_19_467,test,True,100,50,2.869093656539917,-1121.4744873046875
cY8DcaHXNNs_33_182,test,True,100,45,2.916537046432495,-2998.002685546875
cY8DcaHXNNs_60_264,test,True,100,50,2.6244592666625977,-1456.8848876953125
cZDAM6NjBzE_44_061,train,True,100,5,1.9272511005401611,-8083.31005859375
cZDAM6NjBzE_49_6395,train,True,100,50,1.9045623540878296,22.595752716064453
cZDAM6NjBzE_67_438,train,True,100,50,1.7378610372543335,33.992130279541016
cZDAM6NjBzE_8_123,train,True,100,34,1.6595244407653809,-4669.66015625
cZVM4svwE90_118_263718821,train,True,100,50,2.296093702316284,295.78314208984375
cZVM4svwE90_127_6573696145,train,True,100,50,2.306663751602173,295.9959716796875
cZVM4svwE90_143_835600907,train,True,100,50,2.5013513565063477,296.11163330078125
cZVM4svwE90_151_602947846,train,True,100,50,2.1383438110351562,296.3228454589844
cZVM4svwE90_15_4573696145,train,True,100,50,2.2461323738098145,292.6917419433594
cZVM4svwE90_160_01882086199998,train,True,100,50,2.4267966747283936,296.4426574707031
cZVM4svwE90_164_768027211,train,True,100,50,2.25020694732666,296.2899169921875
cZVM4svwE90_167_59047619,train,True,100,50,2.354980230331421,296.42633056640625
cZVM4svwE90_176_9004535145,train,True,100,50,2.4989945888519287,296.3492736816406
cZVM4svwE90_184_9371882085,train,True,100,50,2.424650192260742,296.0074768066406
cZVM4svwE90_19_3485260771,train,True,100,50,2.4241976737976074,292.48486328125
cZVM4svwE90_1_56780045351,train,True,100,50,2.3173563480377197,292.6156311035156
cZVM4svwE90_25_96848072565,train,True,100,50,2.175976514816284,292.56732177734375
cZVM4svwE90_30_7575963719,train,True,100,50,2.280621290206909,292.7900085449219
cZVM4svwE90_32_85782312925,train,True,100,50,2.511829137802124,292.8742370605469
cZVM4svwE90_34_8732426304,train,True,100,50,2.2107720375061035,292.8835754394531
cZVM4svwE90_39_9267573696,train,True,100,50,2.1355412006378174,293.0419006347656
cZVM4svwE90_3_808843537415,train,True,100,50,2.145142078399658,292.6156311035156
cZVM4svwE90_45_6886621315,train,True,100,50,2.044546127319336,293.29315185546875
cZVM4svwE90_51_20113378685,train,True,100,50,2.0800764560699463,293.4273986816406
cZVM4svwE90_58_1403628118,train,True,100,50,2.0437350273132324,293.544921875
cZVM4svwE90_5_45510204082,train,True,100,50,2.281801700592041,292.5838317871094
cZVM4svwE90_60_69455782315,train,True,100,50,2.00111722946167,293.544921875
cZVM4svwE90_73_889569161,train,True,100,50,2.3900961875915527,294.07171630859375
cZVM4svwE90_81_6768707483,train,True,100,50,2.290823459625244,294.25677490234375
cZVM4svwE90_85_3684807256,train,True,100,50,2.231403112411499,294.4862365722656
cZVM4svwE90_9_520861678005,train,True,100,50,2.358969211578369,292.58453369140625
c_FJuhSte8Q_104_8295,train,True,100,50,2.1748199462890625,169.58401489257812
c_FJuhSte8Q_109_0395,train,True,100,50,2.4182472229003906,168.5519561767578
c_FJuhSte8Q_10_5935,train,True,100,50,2.7895662784576416,-17.326473236083984
c_FJuhSte8Q_17_323,train,True,100,50,2.504910469055176,-391.0006103515625
c_FJuhSte8Q_40_529,train,True,100,50,2.512667417526245,168.47027587890625
c_FJuhSte8Q_46_866,train,True,100,50,2.346696138381958,167.11927795410156
c_FJuhSte8Q_4_222,train,True,100,50,2.427201509475708,-1137.108154296875
c_FJuhSte8Q_55_342,train,True,100,50,2.3560221195220947,169.3553009033203
c_FJuhSte8Q_65_5585,train,True,100,50,2.494767189025879,169.4471435546875
c_FJuhSte8Q_77_606,train,True,100,50,2.523874044418335,167.80499267578125
c_FJuhSte8Q_94_109,train,True,100,4,2.5558524131774902,172.32138061523438
caLWajc18Y4_19_42335600905,train,True,100,50,3.8728578090667725,-371.7804260253906
caLWajc18Y4_27_310430839,train,True,100,50,3.6046104431152344,-371.69171142578125
caLWajc18Y4_33_46145124715,train,True,100,50,3.5258567333221436,-371.83892822265625
caLWajc18Y4_39_5925170068,train,True,100,50,3.1584465503692627,-371.93475341796875
caLWajc18Y4_44_68594104304999,train,True,100,50,4.095088958740234,-371.8770751953125
caLWajc18Y4_49_66961451245,train,True,100,50,3.9132494926452637,-371.6539306640625
caLWajc18Y4_56_6337868481,train,True,100,50,3.0656321048736572,-371.4595947265625
caLWajc18Y4_5_25941043084,train,True,100,50,3.1667721271514893,-372.00537109375
caLWajc18Y4_65_353968254,train,True,100,50,3.7615909576416016,-371.33917236328125
caLWajc18Y4_74_5231292517,train,True,100,50,4.023005485534668,-371.0938720703125
caLWajc18Y4_9_51088435374,train,True,100,50,3.718696355819702,-372.0014953613281
ce1ObTPlI38_19_4682539683,train,True,100,50,2.792151689529419,252.92721557617188
ce1ObTPlI38_4_53219954649,train,True,100,50,3.277923583984375,253.21885681152344
cfX_iuhCbRY_16_1405,train,True,100,50,1.7706586122512817,-191.81304931640625
cfX_iuhCbRY_31_24,train,False,,,,
cfX_iuhCbRY_3_962,train,True,100,50,1.3455965518951416,-304.8974609375
cfX_iuhCbRY_40_539,train,True,100,50,1.4337137937545776,-305.7460021972656
cfX_iuhCbRY_55_166,train,True,100,33,1.4092609882354736,-877.04345703125
cfX_iuhCbRY_8_538,train,True,100,50,1.5537729263305664,-642.2564086914062
cia8OM3Oe7Q_0_0,test,False,,,,
cjgq9d8Zn9g_0_0,train,True,100,1,3.8931453227996826,-9169.2958984375
cjgq9d8Zn9g_17_0235,train,True,100,50,5.828763961791992,-9169.29296875
cjgq9d8Zn9g_21_633000000000003,train,True,100,50,4.188168048858643,-138.74838256835938
cjgq9d8Zn9g_32_968,train,True,100,50,3.877647876739502,-2597.70458984375
cjgq9d8Zn9g_37_3925,train,True,100,50,4.782902717590332,-357.81732177734375
cjgq9d8Zn9g_48_383,train,True,100,50,4.113987922668457,-7292.48193359375
cjgq9d8Zn9g_5_5,train,False,,,,
cl1DNRGX578_13_62,train,True,100,15,1.633575201034546,-3892.406494140625
cl1DNRGX578_45_488,train,True,100,50,1.3393747806549072,129.61312866210938
cl1DNRGX578_63_637,train,True,100,50,1.4479267597198486,127.13043212890625
cmJW6mkspkI_0_0,train,False,,,,
cmJW6mkspkI_7_306,train,True,100,50,3.5105783939361572,195.38681030273438
cml9rShionM_114_991156463,test,True,100,50,1.9042187929153442,203.89039611816406
cml9rShionM_26_8614512472,test,True,100,50,2.1242032051086426,203.6442413330078
cml9rShionM_45_8383219955,test,True,100,50,2.0248167514801025,203.6717071533203
cml9rShionM_59_5770975057,test,True,100,50,2.172368288040161,203.7524871826172
cml9rShionM_65_4637188209,test,True,100,50,2.0372674465179443,203.6591796875
cml9rShionM_77_7757369615,test,True,100,50,2.065079927444458,203.74725341796875
cml9rShionM_91_6641723356,test,True,100,50,1.949099063873291,203.70677185058594
cn0WZ8-0Z1Y_11_455,test,True,100,50,2.3077313899993896,321.4917297363281
cn0WZ8-0Z1Y_14_09,test,False,,,,
cn0WZ8-0Z1Y_18_341,test,True,100,50,2.463137149810791,321.7084045410156
cn0WZ8-0Z1Y_21_334,test,True,100,50,2.254141092300415,322.0831298828125
cn0WZ8-0Z1Y_29_426,test,True,100,50,2.0954489707946777,321.5533752441406
cn0WZ8-0Z1Y_37_018,test,False,,,,
cn0WZ8-0Z1Y_40_091,test,True,100,16,2.2773642539978027,312.7733459472656
cn0WZ8-0Z1Y_41_852,test,True,100,50,2.44222092628479,320.6464538574219
cn0WZ8-0Z1Y_49_72,test,True,100,7,2.5059866905212402,313.48651123046875
ctAZf4sMBUQ_0_0,test,True,100,1,2.034242868423462,99.53678131103516
ctAZf4sMBUQ_11_7005,test,True,100,50,2.7485179901123047,94.01324462890625
ctAZf4sMBUQ_83_831,test,True,100,50,3.017879009246826,92.61158752441406
ctMCSUT2LlQ_0_0,train,True,100,1,2.4458796977996826,239.9320068359375
ctMCSUT2LlQ_22_68,train,True,100,14,2.364494800567627,242.7471923828125
ctMCSUT2LlQ_27_829500000000003,train,True,100,50,3.0326650142669678,237.53713989257812
ctMCSUT2LlQ_2_2225,train,True,100,50,3.0004005432128906,241.15194702148438
ctMCSUT2LlQ_31_062,train,True,100,9,2.3236448764801025,242.63311767578125
ctMCSUT2LlQ_42_551,train,True,100,50,2.464787244796753,244.91802978515625
ctMCSUT2LlQ_47_35,train,False,,,,
ctMCSUT2LlQ_8_8325,train,True,100,50,2.940005302429199,238.18798828125
cyOSDKOxb1o_11_156,train,True,100,43,2.1839520931243896,-6111.77880859375
cyOSDKOxb1o_18_25,train,True,100,2,2.1885883808135986,-8524.4365234375
cyOSDKOxb1o_27_844,train,True,100,50,2.0925047397613525,-918.7498168945312
cyu1HhakSaQ_23_268,train,True,100,50,1.6953545808792114,227.29310607910156
d-Uw_uZyUys_102_687981859,test,True,100,50,2.657973289489746,248.20970153808594
d-Uw_uZyUys_128_579138322,test,True,100,50,3.3930716514587402,246.50823974609375
d-Uw_uZyUys_1_64761904762,test,True,100,50,3.5501132011413574,248.73867797851562
d-Uw_uZyUys_52_5630385488,test,True,100,50,3.422880172729492,247.0736541748047
d-Uw_uZyUys_8_65170068027,test,True,100,50,2.5811851024627686,248.68031311035156
d0QNH2vcDgU_20_904832065771,train,True,100,50,3.1433119773864746,50.63475036621094
d0QNH2vcDgU_47_983290115671,train,True,100,50,2.697544813156128,52.00950241088867
d0QNH2vcDgU_55_864242496571,train,True,100,50,3.5532586574554443,52.5445442199707
d1CDP6sMuLA_0_899,test,True,100,50,2.257662296295166,-170.84304809570312
d1CDP6sMuLA_120_338,test,True,100,50,2.384615421295166,161.13282775878906
d1CDP6sMuLA_129_12400000000002,test,True,100,50,2.382120370864868,172.39840698242188
d1CDP6sMuLA_153_642,test,True,100,50,2.431796073913574,168.6298828125
d1CDP6sMuLA_169_58249999999998,test,True,100,50,1.9533451795578003,173.2584991455078
d1CDP6sMuLA_22_031,test,True,100,3,2.352457284927368,-5464.47998046875
d1CDP6sMuLA_31_5455,test,True,100,50,2.4183919429779053,59.200294494628906
d1CDP6sMuLA_41_986,test,True,100,50,2.193189859390259,167.61849975585938
d1CDP6sMuLA_61_142,test,True,100,24,2.308218002319336,156.88003540039062
d1CDP6sMuLA_67_74350000000001,test,True,100,50,2.3819093704223633,171.97537231445312
d1CDP6sMuLA_72_822,test,True,100,50,2.332672119140625,167.13006591796875
d1CDP6sMuLA_78_8035,test,True,100,50,2.345801830291748,172.5305938720703
d1CDP6sMuLA_88_8355,test,True,100,50,2.0473389625549316,172.42832946777344
d38u9n5GOLM_0_311,train,True,100,50,5.686117172241211,287.19140625
d38u9n5GOLM_10_687,train,True,100,50,4.983344554901123,288.43438720703125
d38u9n5GOLM_113_074,train,False,,,,
d38u9n5GOLM_133_229,train,True,100,29,4.124727725982666,287.2774353027344
d38u9n5GOLM_138_0435,train,True,100,50,4.1305623054504395,290.0780029296875
d38u9n5GOLM_143_0625,train,True,100,50,4.675727367401123,289.8700866699219
d38u9n5GOLM_149_762,train,True,100,50,3.6785709857940674,289.6048278808594
d38u9n5GOLM_155_7885,train,True,100,50,4.318270206451416,288.48150634765625
d38u9n5GOLM_19_129,train,True,100,33,3.768625497817993,285.0675048828125
d38u9n5GOLM_26_142,train,True,100,35,4.058709144592285,285.4124755859375
d38u9n5GOLM_44_38,train,False,,,,
d38u9n5GOLM_57_093,train,True,100,10,4.457449913024902,281.06317138671875
d38u9n5GOLM_66_241,train,True,100,50,4.5817742347717285,286.7759094238281
d38u9n5GOLM_77_88550000000001,train,True,100,50,3.7473864555358887,302.1430969238281
d38u9n5GOLM_90_196,train,True,100,32,4.47891902923584,287.0511474609375
d3EeIRaMbbk_120_727,train,True,100,50,2.9688479900360107,-2386.932373046875
d3EeIRaMbbk_51_674,train,True,100,50,2.811070442199707,-3194.94287109375
d3I7Ug-_3L0_0_0,train,False,,,,
d3I7Ug-_3L0_112_905,train,True,100,50,2.222785234451294,161.67210388183594
d3I7Ug-_3L0_125_706,train,True,100,50,2.3109965324401855,161.6432342529297
d3I7Ug-_3L0_134_447,train,True,100,50,2.039910316467285,162.63394165039062
d3I7Ug-_3L0_18_3205,train,True,100,50,2.418165922164917,162.2111358642578
d3I7Ug-_3L0_30_193,train,True,100,49,2.4140923023223877,161.7962646484375
d3I7Ug-_3L0_41_124,train,True,100,25,2.4469823837280273,160.63783264160156
d3I7Ug-_3L0_45_6135,train,True,100,50,2.4694440364837646,162.62274169921875
d3I7Ug-_3L0_58_119,train,True,100,18,2.109670639038086,160.4317169189453
d3I7Ug-_3L0_65_4585,train,True,100,50,2.4886369705200195,162.42750549316406
d3I7Ug-_3L0_9_456,train,True,100,50,2.2253963947296143,162.16177368164062
d7Dz34-cZ74_0_0,train,False,,,,
d7Dz34-cZ74_154_001,train,False,,,,
d7Dz34-cZ74_164_64299999999997,train,True,100,50,2.134676694869995,285.324462890625
d89Z_olwc2Y_109_662,train,True,100,50,2.2726430892944336,37.397300720214844
d89Z_olwc2Y_31_669,train,True,100,50,2.444885015487671,-956.9165649414062
d89Z_olwc2Y_46_985,train,True,100,50,2.2340924739837646,-459.1591796875
d89Z_olwc2Y_82_624,train,True,100,50,1.919824481010437,-459.7871398925781
d89Z_olwc2Y_88_152,train,True,100,19,2.0970518589019775,-3288.656005859375
d89Z_olwc2Y_96_811,train,True,100,50,2.0446629524230957,-128.28872680664062
d8BR6hsvzoY_0_0,valid,True,100,1,-0.016638528555631638,351.947265625
d8BR6hsvzoY_13_592,valid,True,100,50,2.0730197429656982,349.1971740722656
d8BR6hsvzoY_18_77,valid,True,100,18,3.4283974170684814,350.3403015136719
d8BR6hsvzoY_23_29,valid,True,100,2,2.950206995010376,351.7724304199219
d8BR6hsvzoY_27_47,valid,True,100,6,2.909231662750244,351.5223083496094
d8BR6hsvzoY_32_284000000000006,valid,True,100,50,3.1781725883483887,382.3757629394531
d8BR6hsvzoY_36_1455,valid,False,,,,
d8BR6hsvzoY_44_4065,valid,True,100,50,2.082019805908203,377.57452392578125
d8BR6hsvzoY_8_2385,valid,True,100,50,1.3092894554138184,368.2637023925781
d99mfGIenCo_101_302267574,train,True,100,50,3.4349048137664795,181.2310791015625
d99mfGIenCo_111_33446712,train,True,100,50,4.954762935638428,181.59117126464844
d99mfGIenCo_120_7231292515,train,True,100,50,4.620270252227783,181.72900390625
d99mfGIenCo_12_40929705215,train,True,100,50,3.268101453781128,182.39266967773438
d99mfGIenCo_1_17868480726,train,True,100,50,3.51057505607605,182.2384033203125
d99mfGIenCo_23_1149659864,train,True,100,50,4.280243396759033,183.03543090820312
d99mfGIenCo_29_37573696145,train,True,100,50,4.6457200050354,183.10220336914062
d99mfGIenCo_39_5326530612,train,True,100,50,4.713386058807373,183.19772338867188
d99mfGIenCo_44_6410430839,train,True,100,50,3.9668211936950684,183.11972045898438
d99mfGIenCo_47_86371882085,train,True,100,50,4.49650764465332,182.99578857421875
d99mfGIenCo_4_8514739229,train,True,100,50,4.371588706970215,182.39105224609375
d99mfGIenCo_54_0696145125,train,True,100,50,3.725709915161133,183.00384521484375
d99mfGIenCo_69_7439909297,train,True,100,50,4.139075756072998,182.2166290283203
d99mfGIenCo_77_07732426305,train,True,100,50,4.3273820877075195,181.78286743164062
d99mfGIenCo_86_57074829935,train,True,100,50,4.61232852935791,181.37991333007812
d99mfGIenCo_9_20657596372,train,True,100,50,4.678186416625977,182.3516082763672
dBWvtPeHpWM_0_0,valid,False,,,,
dBWvtPeHpWM_10_588,valid,True,100,50,1.8535451889038086,218.1834716796875
dBWvtPeHpWM_12_205,valid,True,100,50,2.9903414249420166,229.88858032226562
dBWvtPeHpWM_13_332,valid,True,100,50,2.4262173175811768,230.76657104492188
dBWvtPeHpWM_18_0765,valid,True,100,50,2.6824657917022705,220.20556640625
dBWvtPeHpWM_24_023,valid,False,,,,
dBWvtPeHpWM_30_124,valid,True,100,29,2.6636834144592285,233.416748046875
dBWvtPeHpWM_39_388000000000005,valid,True,100,50,2.9880616664886475,227.3589630126953
dBWvtPeHpWM_41_199,valid,True,100,47,2.455284595489502,229.7335662841797
dBWvtPeHpWM_48_4775,valid,True,100,50,2.695638656616211,228.28810119628906
dBWvtPeHpWM_5_948,valid,True,100,50,3.1679599285125732,219.93118286132812
dBWvtPeHpWM_8_677499999999998,valid,True,100,50,2.6920206546783447,227.7900390625
dCDAcBR505Q_114_062,train,False,,,,
dCDAcBR505Q_59_167,train,True,100,33,3.1784839630126953,143.42185974121094
dCDAcBR505Q_73_045,train,False,,,,
dDFyJp_OkeA_14_568,train,True,100,50,2.6507058143615723,236.33071899414062
dDFyJp_OkeA_34_17,train,False,,,,
dDFyJp_OkeA_38_026,train,False,,,,
dDFyJp_OkeA_50_198,train,True,100,45,2.7580690383911133,236.84022521972656
dDFyJp_OkeA_71_03,train,False,,,,
dEBug0QYayY_0_0,train,False,,,,
dEDbm2ubVRQ_0_0,valid,False,,,,
dEDbm2ubVRQ_29_654,valid,True,100,50,2.035494327545166,-278.2134704589844
dEDbm2ubVRQ_39_024,valid,False,,,,
dEDbm2ubVRQ_44_0225,valid,True,100,50,2.162778854370117,-845.3226318359375
dEDbm2ubVRQ_4_322,valid,True,100,50,2.221283197402954,-1070.229736328125
dEDbm2ubVRQ_8_533,valid,True,100,50,2.0538530349731445,-617.4788818359375
dEXSb0CfodU_4_002,train,False,,,,
dH0FmwvOzs0_29_185,train,True,100,47,1.9709192514419556,-2315.136474609375
dH0FmwvOzs0_34_554,train,True,100,50,2.064995050430298,-525.0374755859375
dHk--ExZbHs_0_0124716553288,test,False,,,,
dHk--ExZbHs_57_3621315193,test,True,100,50,3.39725923538208,320.8973693847656
dHk--ExZbHs_72_0088435374,test,True,100,50,3.2181825637817383,320.8125305175781
dHk--ExZbHs_96_6827664399,test,True,100,50,2.9785213470458984,321.11163330078125
dJ5MXl66-UQ_0_0,train,True,100,1,2.4475486278533936,149.34559631347656
dJ5MXl66-UQ_15_093,train,True,100,23,3.354764461517334,153.295166015625
dJ5MXl66-UQ_27_948,train,True,100,50,3.0338897705078125,156.5282745361328
dJ5MXl66-UQ_72_786,train,True,100,50,2.9447407722473145,156.59774780273438
dLmtsRyRH4s_6_137,train,True,100,40,3.051649570465088,-2710.0673828125
dLzsNc_hzkQ_0_0,train,False,,,,
dLzsNc_hzkQ_20_2365,train,True,100,50,2.2041282653808594,84.3318099975586
dOSyvhYsfFo_17_142,train,True,100,37,1.6647653579711914,121.37359619140625
dR68gbeOWOc_0_939,test,False,,,,
dR68gbeOWOc_16_075,test,True,100,18,3.0245513916015625,-9169.2939453125
dSax_7klbfE_0_0,train,False,,,,
dSax_7klbfE_101_291,train,True,100,50,1.7195963859558105,139.82107543945312
dSax_7klbfE_115_515,train,True,100,50,1.5342926979064941,139.47909545898438
dSax_7klbfE_118_902,train,True,100,50,1.573186993598938,141.58831787109375
dSax_7klbfE_31_39,train,True,100,2,1.4586365222930908,-4601.939453125
dSax_7klbfE_37_572,train,True,100,50,1.4703781604766846,139.71636962890625
dSax_7klbfE_6_6375,train,True,100,50,1.400660753250122,-47.77827453613281
dTcz1am1eUw_0_0,test,False,,,,
dTcz1am1eUw_11_745,test,True,100,50,2.2520217895507812,167.46937561035156
dTcz1am1eUw_15_925999999999998,test,True,100,50,2.2149410247802734,172.4573211669922
dWfgSGnd9zM_0_0,train,False,,,,
dWfgSGnd9zM_18_4,train,False,,,,
dWfgSGnd9zM_24_2325,train,True,100,50,3.343207597732544,265.838134765625
dWfgSGnd9zM_29_246,train,True,100,50,3.5114004611968994,267.1216735839844
dWfgSGnd9zM_37_622,train,True,100,50,3.3901920318603516,266.2132263183594
dWfgSGnd9zM_41_214,train,True,100,50,3.440601348876953,267.6546325683594
dYyg91d7zjY_18_05,train,False,,,,
dYyg91d7zjY_23_948,train,True,100,50,1.9013352394104004,271.3315124511719
dZK01jhM27k_0_0,train,True,100,1,2.517263174057007,403.8637390136719
dZK01jhM27k_43_273,train,True,100,50,3.258047103881836,412.64398193359375
dZK01jhM27k_8_931,train,True,100,50,3.332003355026245,427.1957092285156
dZolFNqR-hA_0_0,train,True,100,1,1.4757906198501587,288.8628845214844
damyXH7mBic_17_821,train,True,100,50,1.5732102394104004,-206.0404815673828
damyXH7mBic_54_837,train,True,100,50,1.2367743253707886,139.4290008544922
dbH51F5Zqi4_0_0,train,False,,,,
dbpGH5iP0GE_11_416553288,train,True,100,50,2.24210262298584,-9169.173828125
dbpGH5iP0GE_17_712244898,train,True,100,50,1.871017575263977,-9169.173828125
dbpGH5iP0GE_23_6886621315,train,True,100,50,2.090320110321045,-9169.173828125
dcUlt6zk_S0_29_634,train,True,100,50,2.277940273284912,193.05001831054688
dcUlt6zk_S0_38_6795,train,True,100,50,2.500953435897827,192.17774963378906
dcUlt6zk_S0_8_223,train,True,100,50,2.3098223209381104,191.75611877441406
ddWHTdJz2O8_0_0,test,False,,,,
ddWHTdJz2O8_16_305500000000002,test,True,100,50,3.609710216522217,322.42510986328125
ddWHTdJz2O8_28_9915,test,True,100,50,3.68039608001709,321.9894714355469
ddix4XuaUlY_29_015,train,False,,,,
dlE05KC95uk_105_941,test,True,100,50,3.3688619136810303,35.67103958129883
dlE05KC95uk_115_5095,test,True,100,50,3.2075116634368896,217.6512451171875
dlE05KC95uk_22_7,test,False,,,,
dlE05KC95uk_38_474,test,True,100,50,3.043156623840332,-1461.3841552734375
dlE05KC95uk_50_307,test,True,100,50,3.149940252304077,-2219.317626953125
dlE05KC95uk_56_953,test,True,100,50,3.094792604446411,-527.8301391601562
dlE05KC95uk_66_5,test,False,,,,
dlE05KC95uk_6_846,test,True,100,50,3.4164059162139893,-1089.8187255859375
dlE05KC95uk_84_569,test,True,100,50,3.2908098697662354,-525.5571899414062
dqragS38hCk_15_5621315193,train,True,100,50,2.060044765472412,295.22698974609375
dqragS38hCk_21_55351473925,train,True,100,50,1.9948124885559082,292.8869934082031
dqragS38hCk_39_780952381,train,True,100,50,2.585983991622925,292.92047119140625
dqragS38hCk_44_1011337868,train,True,100,50,2.137057065963745,294.818359375
dqragS38hCk_47_9934240363,train,True,100,50,2.5453789234161377,294.7426452636719
dqragS38hCk_49_6546485261,train,True,100,50,2.789433479309082,294.7426452636719
dqragS38hCk_52_1439909297,train,True,100,50,1.905298113822937,294.6252746582031
dqragS38hCk_53_9698412698,train,True,100,50,1.8655226230621338,294.6252746582031
dqragS38hCk_8_30249433107,train,True,100,50,2.2011120319366455,294.9995422363281
dsob2MgUPpA_0_77959183673,train,True,100,50,2.3587729930877686,183.63182067871094
dsob2MgUPpA_15_5321995465,train,True,100,50,1.7818440198898315,183.0023956298828
dsob2MgUPpA_18_5990929705,train,True,100,50,2.0361170768737793,182.7699737548828
dsob2MgUPpA_27_5897959184,train,True,100,50,1.8983149528503418,182.36962890625
dsob2MgUPpA_28_97165532875,train,True,100,50,2.304832696914673,182.36962890625
dsob2MgUPpA_31_44603174605,train,True,100,50,2.225905418395996,182.45443725585938
dsob2MgUPpA_36_7777777778,train,True,100,50,1.5124316215515137,182.43328857421875
dsob2MgUPpA_39_85691609975,train,True,100,50,1.5730260610580444,182.53221130371094
dsob2MgUPpA_3_99841269841,train,True,100,50,1.9905152320861816,183.64552307128906
dsob2MgUPpA_41_5879818594,train,True,100,50,1.4974231719970703,182.43429565429688
dsob2MgUPpA_44_2818594104,train,True,100,50,1.9975494146347046,182.5125732421875
dsob2MgUPpA_46_047845805,train,True,100,50,1.7942466735839844,182.5125732421875
dsob2MgUPpA_47_60430839005,train,True,100,50,2.404259443283081,182.6878662109375
dsob2MgUPpA_56_4829931973,train,True,100,50,1.8629683256149292,182.57191467285156
dsob2MgUPpA_59_9761904762,train,True,100,50,2.0115628242492676,182.44398498535156
dsob2MgUPpA_8_168934240365001,train,True,100,50,2.0827107429504395,183.34622192382812
dt641WxonBI_11_755,valid,True,100,50,2.4168617725372314,117.09751892089844
dt641WxonBI_1_408,valid,True,100,50,2.1621110439300537,117.69525909423828
dxsPkcG-Q30_0_0,test,True,100,1,1.6325829029083252,242.7499542236328
dxsPkcG-Q30_17_292,test,True,100,50,1.6340434551239014,240.329345703125
dyZdiWNflko_0_0,train,True,100,1,1.8057408332824707,247.35243225097656
dyZdiWNflko_12_2545,train,True,100,50,1.7802942991256714,231.2069549560547
dyZdiWNflko_16_7945,train,True,100,50,1.9233473539352417,231.58717346191406
dyZdiWNflko_18_3405,train,True,100,50,2.0910494327545166,231.22381591796875
dyZdiWNflko_23_1,train,False,,,,
dyZdiWNflko_24_8165,train,True,100,50,1.6348025798797607,231.52777099609375
dyZdiWNflko_28_1335,train,True,100,50,2.0306386947631836,230.31651306152344
dyZdiWNflko_30_5235,train,True,100,50,1.616575002670288,231.48411560058594
dyZdiWNflko_38_889,train,True,100,50,2.008812665939331,231.33665466308594
dyZdiWNflko_7_2010000000000005,train,True,100,50,1.8970168828964233,231.72775268554688
dzSv6GwfF-0_16_414,train,True,100,50,2.9169957637786865,-294.15838623046875
e-2QlzFeyNU_30_722,train,True,100,50,3.569727659225464,98.53179931640625
e-2QlzFeyNU_78_483,train,True,100,50,3.030397415161133,286.9375
e0hYEr848TE_0_0,train,True,100,1,2.640315055847168,169.33053588867188
e0ltF8zpEcw_0_041,train,True,100,13,1.6721471548080444,460.4557800292969
e0ltF8zpEcw_13_322,train,True,100,50,1.655605435371399,456.7476501464844
e0ltF8zpEcw_23_5195,train,True,100,50,1.604397177696228,452.5584716796875
e0ltF8zpEcw_26_7165,train,True,100,50,1.970908761024475,452.09771728515625
e0ltF8zpEcw_29_116,train,True,100,26,1.7772303819656372,461.384521484375
e0ltF8zpEcw_38_524,train,True,100,50,2.094099998474121,458.5600891113281
e0ltF8zpEcw_46_825,train,True,100,50,1.8054653406143188,455.02630615234375
e0ltF8zpEcw_51_454,train,True,100,50,1.9153966903686523,456.6168518066406
e0ltF8zpEcw_7_824,train,True,100,50,2.187410831451416,455.2919006347656
e1E5W_ZefmY_0_0,train,True,100,1,0.025723896920681,-9169.2958984375
e1E5W_ZefmY_24_226,train,True,100,50,2.927093029022217,-9169.29296875
e1E5W_ZefmY_29_55,train,True,100,8,2.712179660797119,-9169.294921875
e1E5W_ZefmY_35_592,train,True,100,50,2.796071767807007,-7864.263671875
e1E5W_ZefmY_65_233,train,True,100,50,2.633254289627075,-9169.29296875
e1E5W_ZefmY_75_48,train,False,,,,
e1E5W_ZefmY_80_92349999999999,train,True,100,50,2.846447467803955,-219.94967651367188
e7_2U4lm6TE_0_0,train,True,100,1,3.1182825565338135,156.73129272460938
e7_2U4lm6TE_101_97,train,False,,,,
e7_2U4lm6TE_107_617,train,True,100,50,3.2131197452545166,149.30751037597656
e7_2U4lm6TE_124_608,train,True,100,50,2.785764455795288,149.23431396484375
e7_2U4lm6TE_129_688,train,True,100,50,2.830627918243408,149.85671997070312
e7_2U4lm6TE_143_894,train,True,100,50,3.2111318111419678,149.68276977539062
e7_2U4lm6TE_14_041,train,True,100,8,2.9643850326538086,154.107177734375
